"Id","Weekly_Sales"
"27_72_2012-12-07",68527.765944056
"18_72_2013-03-29",62042.9822377622
"31_72_2013-03-29",45999.6614685315
"31_72_2013-04-05",45999.6614685315
"27_72_2012-12-21",68527.765944056
"23_72_2012-11-23",76844.0227272727
"39_72_2013-06-07",54929.0785314685
"6_72_2013-02-01",80187.1811188811
"6_72_2013-02-08",80187.1811188811
"44_72_2013-04-26",102.72020979021
"36_72_2012-11-16",-27.6463636363636
"36_72_2012-11-30",-27.6463636363636
"20_72_2013-02-15",91989.8632167832
"13_72_2013-03-15",77119.1894405594
"1_72_2013-06-28",47390.6448951049
"11_72_2012-11-09",72246.8888811189
"26_72_2013-05-24",42909.5986013986
"16_72_2012-11-30",31998.7845454545
"16_72_2012-12-07",31998.7845454545
"16_72_2013-04-12",31998.7845454545
"31_72_2013-02-22",45999.6614685315
"40_72_2013-01-11",39443.0625874126
"40_72_2013-01-25",39443.0625874126
"40_72_2013-02-01",39443.0625874126
"40_72_2013-02-08",39443.0625874126
"40_72_2012-11-16",39443.0625874126
"40_72_2012-11-23",39443.0625874126
"40_72_2013-03-01",39443.0625874126
"40_72_2013-03-08",39443.0625874126
"40_72_2013-03-15",39443.0625874126
"40_72_2013-03-22",39443.0625874126
"21_72_2012-11-30",42966.0062237762
"40_72_2013-04-05",39443.0625874126
"16_72_2013-04-19",31998.7845454545
"21_72_2013-07-05",42966.0062237762
"18_72_2013-05-03",62042.9822377622
"18_72_2013-06-14",62042.9822377622
"1_72_2013-07-12",47390.6448951049
"1_72_2013-07-19",47390.6448951049
"1_72_2013-07-26",47390.6448951049
"31_72_2013-07-26",45999.6614685315
"16_72_2013-01-04",31998.7845454545
"18_72_2012-12-07",62042.9822377622
"39_72_2013-05-17",54929.0785314685
"31_72_2013-01-18",45999.6614685315
"7_72_2013-05-03",45089.8248951049
"6_72_2013-01-25",80187.1811188811
"40_72_2013-05-17",39443.0625874126
"40_72_2012-12-21",39443.0625874126
"37_72_2012-12-07",213.453216783217
"44_72_2013-05-03",102.72020979021
"44_72_2013-05-10",102.72020979021
"24_72_2013-02-01",58377.3645454545
"9_72_2013-02-01",32268.8571328671
"9_72_2013-05-03",32268.8571328671
"9_72_2013-03-01",32268.8571328671
"11_72_2012-11-16",72246.8888811189
"24_72_2012-11-02",58377.3645454545
"9_72_2012-11-30",32268.8571328671
"9_72_2013-07-26",32268.8571328671
"42_72_2013-02-15",-43.2117857142857
"42_72_2013-03-15",-43.2117857142857
"42_72_2013-04-12",-43.2117857142857
"9_72_2013-05-10",32268.8571328671
"42_72_2013-05-03",-43.2117857142857
"42_72_2013-06-21",-43.2117857142857
"42_72_2013-01-04",-43.2117857142857
"23_72_2012-12-14",76844.0227272727
"8_72_2013-05-17",37373.3693006993
"8_72_2013-03-22",37373.3693006993
"26_72_2012-11-16",42909.5986013986
"26_72_2012-11-23",42909.5986013986
"26_72_2012-11-30",42909.5986013986
"3_72_2013-02-22",22796.8565734266
"5_72_2013-03-15",11656.5190909091
"40_72_2013-04-26",39443.0625874126
"40_72_2013-05-03",39443.0625874126
"18_72_2013-06-07",62042.9822377622
"18_72_2013-03-22",62042.9822377622
"18_72_2012-11-30",62042.9822377622
"18_72_2013-05-24",62042.9822377622
"3_72_2013-03-08",22796.8565734266
"16_72_2013-03-22",31998.7845454545
"16_72_2013-03-15",31998.7845454545
"39_72_2013-05-24",54929.0785314685
"39_72_2013-05-31",54929.0785314685
"40_72_2013-05-24",39443.0625874126
"3_72_2013-04-12",22796.8565734266
"3_72_2013-06-21",22796.8565734266
"3_72_2012-11-16",22796.8565734266
"37_72_2013-03-08",213.453216783217
"16_72_2012-11-16",31998.7845454545
"3_72_2012-11-02",22796.8565734266
"43_72_2012-12-21",84.3846762589928
"29_72_2013-01-04",34201.581048951
"29_72_2013-02-08",34201.581048951
"24_72_2013-05-17",58377.3645454545
"5_72_2012-11-16",11656.5190909091
"5_72_2013-05-17",11656.5190909091
"5_72_2013-03-22",11656.5190909091
"5_72_2013-03-01",11656.5190909091
"30_72_2013-07-19",66.8864084507042
"5_72_2012-12-14",11656.5190909091
"5_72_2013-07-19",11656.5190909091
"41_72_2013-01-04",54877.3024475525
"41_72_2013-01-11",54877.3024475525
"25_72_2013-03-22",38884.3148951049
"25_72_2013-06-28",38884.3148951049
"4_72_2013-03-15",101244.450839161
"41_72_2013-02-15",54877.3024475525
"30_72_2012-11-23",66.8864084507042
"43_72_2013-04-26",84.3846762589928
"43_72_2013-05-03",84.3846762589928
"41_72_2013-03-15",54877.3024475525
"41_72_2013-03-22",54877.3024475525
"22_72_2012-12-07",66645.669020979
"5_72_2013-01-25",11656.5190909091
"40_72_2013-05-10",39443.0625874126
"40_72_2013-02-15",39443.0625874126
"40_72_2013-02-22",39443.0625874126
"43_72_2013-02-08",84.3846762589928
"43_72_2013-07-26",84.3846762589928
"3_72_2012-11-23",22796.8565734266
"3_72_2013-06-14",22796.8565734266
"16_72_2013-07-12",31998.7845454545
"40_72_2013-07-26",39443.0625874126
"3_72_2012-12-21",22796.8565734266
"6_72_2012-12-14",80187.1811188811
"12_72_2013-01-18",60536.2222377622
"12_72_2013-06-28",60536.2222377622
"3_72_2013-04-19",22796.8565734266
"37_72_2012-11-30",213.453216783217
"6_72_2013-06-14",80187.1811188811
"16_72_2013-02-15",31998.7845454545
"1_72_2013-04-05",47390.6448951049
"16_72_2013-02-01",31998.7845454545
"29_72_2013-04-12",34201.581048951
"16_72_2013-02-22",31998.7845454545
"31_72_2012-11-23",45999.6614685315
"31_72_2012-11-16",45999.6614685315
"31_72_2013-02-15",45999.6614685315
"40_72_2013-01-04",39443.0625874126
"6_72_2012-11-30",80187.1811188811
"6_72_2012-12-07",80187.1811188811
"17_72_2013-01-18",52591.132027972
"33_72_2013-04-05",10.4533333333333
"33_72_2013-06-14",10.4533333333333
"33_72_2013-07-05",10.4533333333333
"9_72_2013-01-11",32268.8571328671
"9_72_2012-12-28",32268.8571328671
"9_72_2013-03-29",32268.8571328671
"9_72_2013-06-07",32268.8571328671
"9_72_2013-03-15",32268.8571328671
"9_72_2013-02-22",32268.8571328671
"9_72_2013-01-25",32268.8571328671
"9_72_2013-04-05",32268.8571328671
"9_72_2013-04-12",32268.8571328671
"5_72_2012-12-28",11656.5190909091
"3_72_2013-05-10",22796.8565734266
"3_72_2013-05-17",22796.8565734266
"40_72_2013-05-31",39443.0625874126
"9_72_2013-06-14",32268.8571328671
"9_72_2013-03-22",32268.8571328671
"9_72_2012-12-14",32268.8571328671
"3_72_2013-05-24",22796.8565734266
"3_72_2013-01-18",22796.8565734266
"9_72_2013-07-12",32268.8571328671
"17_72_2013-03-15",52591.132027972
"17_72_2013-05-24",52591.132027972
"9_72_2013-02-15",32268.8571328671
"9_72_2013-06-28",32268.8571328671
"3_72_2013-07-05",22796.8565734266
"9_72_2013-02-08",32268.8571328671
"9_72_2013-06-21",32268.8571328671
"31_72_2013-04-19",45999.6614685315
"27_72_2013-01-25",68527.765944056
"27_72_2013-04-26",68527.765944056
"9_72_2013-05-17",32268.8571328671
"9_72_2012-11-02",32268.8571328671
"31_72_2013-04-12",45999.6614685315
"31_72_2013-06-21",45999.6614685315
"9_72_2012-11-23",32268.8571328671
"9_72_2013-04-26",32268.8571328671
"9_72_2013-04-19",32268.8571328671
"27_72_2013-03-22",68527.765944056
"27_72_2013-07-05",68527.765944056
"23_72_2012-12-21",76844.0227272727
"23_72_2013-01-04",76844.0227272727
"26_72_2013-01-25",42909.5986013986
"38_72_2012-11-16",170.982237762238
"38_72_2012-12-07",170.982237762238
"27_72_2012-11-09",68527.765944056
"27_72_2012-11-16",68527.765944056
"27_72_2012-11-23",68527.765944056
"27_72_2012-11-30",68527.765944056
"27_72_2013-03-15",68527.765944056
"27_72_2013-06-21",68527.765944056
"17_72_2013-05-17",52591.132027972
"17_72_2012-12-21",52591.132027972
"9_72_2012-11-09",32268.8571328671
"3_72_2013-03-01",22796.8565734266
"39_72_2013-04-05",54929.0785314685
"23_72_2013-07-12",76844.0227272727
"23_72_2013-07-19",76844.0227272727
"9_72_2012-12-21",32268.8571328671
"9_72_2013-07-05",32268.8571328671
"13_72_2013-07-05",77119.1894405594
"13_72_2013-07-12",77119.1894405594
"13_72_2013-07-19",77119.1894405594
"23_72_2013-02-08",76844.0227272727
"13_72_2013-05-03",77119.1894405594
"9_72_2012-12-07",32268.8571328671
"23_72_2013-06-07",76844.0227272727
"23_72_2013-06-14",76844.0227272727
"23_72_2013-01-18",76844.0227272727
"23_72_2013-03-29",76844.0227272727
"23_72_2013-04-05",76844.0227272727
"44_72_2013-05-31",102.72020979021
"13_72_2013-01-25",77119.1894405594
"25_72_2013-03-29",38884.3148951049
"25_72_2013-03-15",38884.3148951049
"25_72_2013-01-25",38884.3148951049
"25_72_2013-01-11",38884.3148951049
"25_72_2013-04-12",38884.3148951049
"23_72_2013-05-31",76844.0227272727
"5_72_2013-06-28",11656.5190909091
"5_72_2013-04-05",11656.5190909091
"5_72_2013-07-12",11656.5190909091
"5_72_2013-02-08",11656.5190909091
"5_72_2013-05-24",11656.5190909091
"5_72_2013-04-26",11656.5190909091
"41_72_2013-02-08",54877.3024475525
"25_72_2013-07-19",38884.3148951049
"25_72_2013-04-26",38884.3148951049
"25_72_2013-02-01",38884.3148951049
"25_72_2013-07-12",38884.3148951049
"41_72_2013-03-29",54877.3024475525
"27_72_2013-06-28",68527.765944056
"27_72_2012-12-28",68527.765944056
"27_72_2013-01-04",68527.765944056
"9_72_2012-11-16",32268.8571328671
"43_72_2013-07-19",84.3846762589928
"41_72_2013-05-03",54877.3024475525
"43_72_2013-07-12",84.3846762589928
"23_72_2013-07-26",76844.0227272727
"13_72_2013-06-28",77119.1894405594
"6_72_2013-06-28",80187.1811188811
"6_72_2012-11-02",80187.1811188811
"41_72_2013-06-07",54877.3024475525
"41_72_2013-06-14",54877.3024475525
"41_72_2013-06-21",54877.3024475525
"23_72_2013-03-08",76844.0227272727
"6_72_2013-04-12",80187.1811188811
"20_72_2013-03-22",91989.8632167832
"20_72_2013-01-04",91989.8632167832
"16_72_2013-01-25",31998.7845454545
"20_72_2013-03-29",91989.8632167832
"16_72_2013-05-10",31998.7845454545
"16_72_2012-12-14",31998.7845454545
"40_72_2012-12-07",39443.0625874126
"40_72_2012-12-14",39443.0625874126
"40_72_2012-12-28",39443.0625874126
"1_72_2013-03-01",47390.6448951049
"1_72_2013-03-08",47390.6448951049
"1_72_2013-02-15",47390.6448951049
"1_72_2013-02-22",47390.6448951049
"1_72_2012-12-21",47390.6448951049
"1_72_2012-12-28",47390.6448951049
"1_72_2013-07-05",47390.6448951049
"1_72_2013-06-21",47390.6448951049
"7_72_2012-12-28",45089.8248951049
"31_72_2012-11-30",45999.6614685315
"31_72_2013-03-01",45999.6614685315
"31_72_2013-03-08",45999.6614685315
"31_72_2013-03-15",45999.6614685315
"31_72_2013-05-24",45999.6614685315
"31_72_2012-12-28",45999.6614685315
"31_72_2013-01-04",45999.6614685315
"31_72_2013-01-11",45999.6614685315
"31_72_2013-03-22",45999.6614685315
"23_72_2013-06-28",76844.0227272727
"31_72_2013-05-03",45999.6614685315
"31_72_2013-05-10",45999.6614685315
"31_72_2012-11-09",45999.6614685315
"7_72_2013-03-01",45089.8248951049
"7_72_2013-03-15",45089.8248951049
"7_72_2013-04-12",45089.8248951049
"7_72_2012-11-30",45089.8248951049
"7_72_2012-12-07",45089.8248951049
"36_72_2012-11-09",-27.6463636363636
"36_72_2013-05-10",-27.6463636363636
"36_72_2013-05-17",-27.6463636363636
"36_72_2013-07-26",-27.6463636363636
"36_72_2013-01-11",-27.6463636363636
"31_72_2013-06-14",45999.6614685315
"27_72_2013-04-12",68527.765944056
"44_72_2013-05-17",102.72020979021
"44_72_2013-05-24",102.72020979021
"17_72_2013-02-22",52591.132027972
"31_72_2013-07-05",45999.6614685315
"17_72_2013-03-01",52591.132027972
"17_72_2013-07-05",52591.132027972
"17_72_2013-06-14",52591.132027972
"27_72_2013-03-08",68527.765944056
"27_72_2013-05-17",68527.765944056
"11_72_2013-03-29",72246.8888811189
"27_72_2013-03-29",68527.765944056
"23_72_2013-05-24",76844.0227272727
"26_72_2013-01-18",42909.5986013986
"12_72_2012-11-02",60536.2222377622
"12_72_2012-11-16",60536.2222377622
"23_72_2012-12-28",76844.0227272727
"45_72_2012-11-23",37466.3083916084
"45_72_2012-11-30",37466.3083916084
"45_72_2012-12-07",37466.3083916084
"8_72_2013-03-29",37373.3693006993
"8_72_2013-03-08",37373.3693006993
"8_72_2013-03-15",37373.3693006993
"39_72_2013-03-08",54929.0785314685
"39_72_2012-12-14",54929.0785314685
"31_72_2013-01-25",45999.6614685315
"39_72_2013-03-29",54929.0785314685
"5_72_2012-11-09",11656.5190909091
"13_72_2013-06-07",77119.1894405594
"13_72_2012-12-14",77119.1894405594
"13_72_2012-12-21",77119.1894405594
"5_72_2013-03-08",11656.5190909091
"5_72_2012-12-07",11656.5190909091
"5_72_2012-11-23",11656.5190909091
"5_72_2012-12-21",11656.5190909091
"13_72_2013-07-26",77119.1894405594
"5_72_2013-01-11",11656.5190909091
"13_72_2013-05-10",77119.1894405594
"39_72_2013-06-21",54929.0785314685
"39_72_2013-06-28",54929.0785314685
"39_72_2013-07-05",54929.0785314685
"20_72_2013-01-18",91989.8632167832
"16_72_2013-02-08",31998.7845454545
"3_72_2013-01-25",22796.8565734266
"3_72_2013-02-01",22796.8565734266
"13_72_2013-01-04",77119.1894405594
"13_72_2013-01-11",77119.1894405594
"11_72_2012-11-30",72246.8888811189
"11_72_2012-12-07",72246.8888811189
"11_72_2012-12-14",72246.8888811189
"21_72_2013-01-18",42966.0062237762
"23_72_2013-04-19",76844.0227272727
"21_72_2012-11-09",42966.0062237762
"25_72_2013-05-17",38884.3148951049
"21_72_2013-04-05",42966.0062237762
"21_72_2012-12-21",42966.0062237762
"25_72_2013-07-05",38884.3148951049
"11_72_2013-01-04",72246.8888811189
"11_72_2013-06-14",72246.8888811189
"11_72_2013-06-21",72246.8888811189
"11_72_2013-01-18",72246.8888811189
"11_72_2012-12-28",72246.8888811189
"25_72_2012-11-09",38884.3148951049
"25_72_2012-11-16",38884.3148951049
"41_72_2013-04-05",54877.3024475525
"39_72_2012-12-21",54929.0785314685
"41_72_2013-04-19",54877.3024475525
"41_72_2013-04-26",54877.3024475525
"21_72_2013-02-08",42966.0062237762
"41_72_2013-05-10",54877.3024475525
"6_72_2012-11-16",80187.1811188811
"6_72_2012-12-21",80187.1811188811
"21_72_2013-02-01",42966.0062237762
"21_72_2013-02-15",42966.0062237762
"21_72_2013-02-22",42966.0062237762
"21_72_2013-04-26",42966.0062237762
"21_72_2013-05-31",42966.0062237762
"12_72_2012-12-28",60536.2222377622
"20_72_2012-12-28",91989.8632167832
"16_72_2012-11-09",31998.7845454545
"16_72_2012-11-23",31998.7845454545
"8_72_2013-05-31",37373.3693006993
"29_72_2013-02-15",34201.581048951
"20_72_2013-01-11",91989.8632167832
"1_72_2013-05-03",47390.6448951049
"1_72_2013-04-12",47390.6448951049
"1_72_2013-04-19",47390.6448951049
"1_72_2013-04-26",47390.6448951049
"21_72_2013-01-04",42966.0062237762
"21_72_2013-01-11",42966.0062237762
"3_72_2012-12-28",22796.8565734266
"40_72_2013-01-18",39443.0625874126
"3_72_2013-07-26",22796.8565734266
"21_72_2012-11-16",42966.0062237762
"3_72_2013-07-12",22796.8565734266
"25_72_2013-02-08",38884.3148951049
"21_72_2012-12-07",42966.0062237762
"21_72_2012-12-14",42966.0062237762
"21_72_2013-04-19",42966.0062237762
"21_72_2012-11-23",42966.0062237762
"28_72_2012-12-21",55202.6790909091
"21_72_2013-06-28",42966.0062237762
"40_72_2013-04-12",39443.0625874126
"37_72_2012-11-16",213.453216783217
"21_72_2013-06-21",42966.0062237762
"21_72_2013-04-12",42966.0062237762
"21_72_2013-07-19",42966.0062237762
"37_72_2013-02-01",213.453216783217
"37_72_2013-02-22",213.453216783217
"37_72_2013-03-01",213.453216783217
"40_72_2013-06-07",39443.0625874126
"40_72_2013-06-14",39443.0625874126
"40_72_2013-06-21",39443.0625874126
"40_72_2013-06-28",39443.0625874126
"40_72_2013-07-05",39443.0625874126
"40_72_2013-07-12",39443.0625874126
"40_72_2013-07-19",39443.0625874126
"37_72_2013-07-12",213.453216783217
"24_72_2013-02-08",58377.3645454545
"24_72_2013-04-12",58377.3645454545
"24_72_2013-04-19",58377.3645454545
"12_72_2013-02-22",60536.2222377622
"16_72_2012-11-02",31998.7845454545
"3_72_2013-04-26",22796.8565734266
"39_72_2013-07-19",54929.0785314685
"17_72_2013-06-07",52591.132027972
"27_72_2013-05-10",68527.765944056
"27_72_2013-04-19",68527.765944056
"27_72_2013-02-22",68527.765944056
"27_72_2013-03-01",68527.765944056
"6_72_2013-04-19",80187.1811188811
"3_72_2013-02-15",22796.8565734266
"6_72_2013-05-17",80187.1811188811
"3_72_2013-01-11",22796.8565734266
"33_72_2013-04-19",10.4533333333333
"9_72_2013-03-08",32268.8571328671
"11_72_2013-07-26",72246.8888811189
"12_72_2012-11-23",60536.2222377622
"27_72_2012-11-02",68527.765944056
"12_72_2013-05-10",60536.2222377622
"23_72_2012-11-02",76844.0227272727
"23_72_2013-01-11",76844.0227272727
"23_72_2013-03-22",76844.0227272727
"23_72_2013-02-22",76844.0227272727
"45_72_2013-01-11",37466.3083916084
"22_72_2013-03-08",66645.669020979
"8_72_2012-11-16",37373.3693006993
"5_72_2013-01-04",11656.5190909091
"26_72_2013-04-12",42909.5986013986
"5_72_2013-01-18",11656.5190909091
"5_72_2013-07-26",11656.5190909091
"5_72_2012-11-02",11656.5190909091
"39_72_2013-01-25",54929.0785314685
"39_72_2013-05-03",54929.0785314685
"39_72_2013-05-10",54929.0785314685
"26_72_2013-04-26",42909.5986013986
"5_72_2013-03-29",11656.5190909091
"26_72_2012-11-09",42909.5986013986
"8_72_2013-02-08",37373.3693006993
"8_72_2013-02-15",37373.3693006993
"8_72_2013-05-24",37373.3693006993
"27_72_2013-04-05",68527.765944056
"22_72_2013-06-07",66645.669020979
"6_72_2013-03-01",80187.1811188811
"40_72_2012-11-02",39443.0625874126
"39_72_2013-04-26",54929.0785314685
"3_72_2013-02-08",22796.8565734266
"3_72_2012-11-09",22796.8565734266
"3_72_2013-06-07",22796.8565734266
"3_72_2012-12-07",22796.8565734266
"13_72_2013-01-18",77119.1894405594
"6_72_2013-04-26",80187.1811188811
"13_72_2013-02-01",77119.1894405594
"17_72_2013-01-11",52591.132027972
"25_72_2013-02-22",38884.3148951049
"25_72_2013-04-05",38884.3148951049
"9_72_2013-01-04",32268.8571328671
"9_72_2013-05-31",32268.8571328671
"12_72_2012-11-09",60536.2222377622
"19_72_2013-02-08",72434.4863636364
"12_72_2013-05-17",60536.2222377622
"12_72_2013-02-01",60536.2222377622
"43_72_2013-05-10",84.3846762589928
"43_72_2013-05-17",84.3846762589928
"43_72_2013-05-24",84.3846762589928
"43_72_2013-05-31",84.3846762589928
"41_72_2013-04-12",54877.3024475525
"43_72_2013-06-14",84.3846762589928
"43_72_2013-06-21",84.3846762589928
"43_72_2013-06-28",84.3846762589928
"43_72_2013-07-05",84.3846762589928
"12_72_2013-07-26",60536.2222377622
"6_72_2012-11-23",80187.1811188811
"6_72_2012-11-09",80187.1811188811
"6_72_2013-05-10",80187.1811188811
"12_72_2012-11-30",60536.2222377622
"12_72_2012-12-07",60536.2222377622
"19_72_2013-07-19",72434.4863636364
"19_72_2013-07-26",72434.4863636364
"19_72_2012-11-23",72434.4863636364
"12_72_2013-01-04",60536.2222377622
"22_72_2013-06-28",66645.669020979
"41_72_2013-07-05",54877.3024475525
"22_72_2013-06-14",66645.669020979
"39_72_2013-07-12",54929.0785314685
"40_72_2012-11-09",39443.0625874126
"40_72_2012-11-30",39443.0625874126
"21_72_2013-05-03",42966.0062237762
"21_72_2012-12-28",42966.0062237762
"6_72_2013-07-26",80187.1811188811
"20_72_2013-03-15",91989.8632167832
"13_72_2013-02-22",77119.1894405594
"20_72_2013-06-21",91989.8632167832
"25_72_2013-04-19",38884.3148951049
"20_72_2013-04-12",91989.8632167832
"20_72_2013-07-12",91989.8632167832
"11_72_2013-01-11",72246.8888811189
"22_72_2013-01-18",66645.669020979
"19_72_2013-06-14",72434.4863636364
"11_72_2013-07-05",72246.8888811189
"19_72_2012-11-30",72434.4863636364
"19_72_2013-02-15",72434.4863636364
"19_72_2012-11-16",72434.4863636364
"7_72_2013-01-04",45089.8248951049
"7_72_2013-04-05",45089.8248951049
"7_72_2013-02-08",45089.8248951049
"9_72_2013-01-18",32268.8571328671
"9_72_2013-05-24",32268.8571328671
"7_72_2013-02-01",45089.8248951049
"7_72_2013-03-08",45089.8248951049
"7_72_2012-11-23",45089.8248951049
"7_72_2012-11-09",45089.8248951049
"20_72_2012-11-09",91989.8632167832
"20_72_2012-11-16",91989.8632167832
"20_72_2013-05-24",91989.8632167832
"20_72_2013-03-08",91989.8632167832
"20_72_2013-05-10",91989.8632167832
"9_72_2013-07-19",32268.8571328671
"27_72_2013-01-18",68527.765944056
"27_72_2013-02-08",68527.765944056
"27_72_2013-02-15",68527.765944056
"41_72_2013-06-28",54877.3024475525
"31_72_2013-07-12",45999.6614685315
"41_72_2013-07-12",54877.3024475525
"41_72_2013-07-19",54877.3024475525
"22_72_2013-07-05",66645.669020979
"27_72_2013-02-01",68527.765944056
"44_72_2013-06-07",102.72020979021
"44_72_2013-06-14",102.72020979021
"44_72_2013-06-21",102.72020979021
"22_72_2013-05-31",66645.669020979
"20_72_2013-06-14",91989.8632167832
"22_72_2013-01-04",66645.669020979
"20_72_2013-06-28",91989.8632167832
"13_72_2013-02-08",77119.1894405594
"11_72_2013-04-26",72246.8888811189
"20_72_2013-04-19",91989.8632167832
"20_72_2013-04-26",91989.8632167832
"11_72_2012-12-21",72246.8888811189
"20_72_2013-02-08",91989.8632167832
"25_72_2013-06-14",38884.3148951049
"2_72_2013-05-24",72929.4966433566
"2_72_2013-04-26",72929.4966433566
"45_72_2012-12-14",37466.3083916084
"45_72_2012-12-21",37466.3083916084
"23_72_2013-03-01",76844.0227272727
"23_72_2012-12-07",76844.0227272727
"23_72_2013-03-15",76844.0227272727
"23_72_2013-06-21",76844.0227272727
"8_72_2012-11-23",37373.3693006993
"26_72_2013-04-19",42909.5986013986
"39_72_2013-04-12",54929.0785314685
"39_72_2013-04-19",54929.0785314685
"8_72_2012-12-21",37373.3693006993
"8_72_2012-11-30",37373.3693006993
"8_72_2013-01-11",37373.3693006993
"8_72_2013-01-18",37373.3693006993
"26_72_2013-07-12",42909.5986013986
"8_72_2013-01-04",37373.3693006993
"26_72_2013-07-26",42909.5986013986
"26_72_2013-07-19",42909.5986013986
"31_72_2012-11-02",45999.6614685315
"45_72_2013-04-12",37466.3083916084
"45_72_2013-04-19",37466.3083916084
"45_72_2013-04-26",37466.3083916084
"41_72_2013-07-26",54877.3024475525
"22_72_2013-04-12",66645.669020979
"41_72_2012-12-28",54877.3024475525
"20_72_2013-01-25",91989.8632167832
"20_72_2013-04-05",91989.8632167832
"2_72_2013-04-12",72929.4966433566
"22_72_2013-03-01",66645.669020979
"2_72_2013-01-18",72929.4966433566
"22_72_2012-12-14",66645.669020979
"2_72_2013-05-03",72929.4966433566
"21_72_2013-01-25",42966.0062237762
"11_72_2013-07-12",72246.8888811189
"22_72_2013-01-11",66645.669020979
"20_72_2013-07-05",91989.8632167832
"22_72_2012-11-02",66645.669020979
"7_72_2013-02-15",45089.8248951049
"7_72_2013-05-24",45089.8248951049
"7_72_2012-12-14",45089.8248951049
"2_72_2013-05-10",72929.4966433566
"2_72_2013-05-17",72929.4966433566
"2_72_2013-03-22",72929.4966433566
"2_72_2012-11-16",72929.4966433566
"43_72_2013-06-07",84.3846762589928
"25_72_2012-11-02",38884.3148951049
"25_72_2012-12-07",38884.3148951049
"25_72_2013-06-21",38884.3148951049
"25_72_2012-12-21",38884.3148951049
"25_72_2012-12-28",38884.3148951049
"25_72_2013-01-04",38884.3148951049
"41_72_2013-05-17",54877.3024475525
"41_72_2013-02-22",54877.3024475525
"41_72_2013-03-01",54877.3024475525
"34_72_2012-11-09",36636.5530769231
"34_72_2013-02-08",36636.5530769231
"34_72_2013-02-15",36636.5530769231
"34_72_2013-02-22",36636.5530769231
"22_72_2013-06-21",66645.669020979
"21_72_2013-05-10",42966.0062237762
"21_72_2013-05-17",42966.0062237762
"21_72_2013-05-24",42966.0062237762
"8_72_2013-06-07",37373.3693006993
"41_72_2013-05-24",54877.3024475525
"22_72_2013-04-26",66645.669020979
"22_72_2013-02-08",66645.669020979
"22_72_2013-02-15",66645.669020979
"39_72_2013-07-26",54929.0785314685
"2_72_2013-01-11",72929.4966433566
"39_72_2013-03-15",54929.0785314685
"2_72_2013-07-19",72929.4966433566
"44_72_2013-07-05",102.72020979021
"22_72_2012-12-21",66645.669020979
"21_72_2013-07-12",42966.0062237762
"2_72_2013-04-05",72929.4966433566
"13_72_2013-03-01",77119.1894405594
"2_72_2013-07-05",72929.4966433566
"22_72_2013-02-22",66645.669020979
"13_72_2012-11-16",77119.1894405594
"22_72_2013-07-12",66645.669020979
"7_72_2012-12-21",45089.8248951049
"35_72_2013-03-08",88331.8088811189
"21_72_2013-06-14",42966.0062237762
"28_72_2013-07-26",55202.6790909091
"7_72_2013-05-17",45089.8248951049
"7_72_2013-03-29",45089.8248951049
"37_72_2013-01-11",213.453216783217
"28_72_2012-12-14",55202.6790909091
"28_72_2013-06-07",55202.6790909091
"28_72_2013-06-14",55202.6790909091
"37_72_2013-01-18",213.453216783217
"37_72_2013-03-15",213.453216783217
"37_72_2013-03-22",213.453216783217
"37_72_2013-03-29",213.453216783217
"37_72_2013-04-05",213.453216783217
"20_72_2012-11-23",91989.8632167832
"20_72_2013-05-17",91989.8632167832
"24_72_2013-07-12",58377.3645454545
"2_72_2013-02-22",72929.4966433566
"22_72_2013-05-17",66645.669020979
"45_72_2013-04-05",37466.3083916084
"32_72_2013-03-15",44351.628951049
"21_72_2013-03-29",42966.0062237762
"22_72_2013-04-19",66645.669020979
"21_72_2013-03-15",42966.0062237762
"21_72_2013-03-22",42966.0062237762
"21_72_2013-07-26",42966.0062237762
"6_72_2013-01-18",80187.1811188811
"39_72_2013-03-22",54929.0785314685
"6_72_2013-04-05",80187.1811188811
"44_72_2013-06-28",102.72020979021
"12_72_2013-07-12",60536.2222377622
"12_72_2013-07-19",60536.2222377622
"22_72_2012-12-28",66645.669020979
"22_72_2012-11-09",66645.669020979
"2_72_2013-06-28",72929.4966433566
"29_72_2013-06-21",34201.581048951
"2_72_2012-12-21",72929.4966433566
"28_72_2012-11-23",55202.6790909091
"28_72_2012-12-28",55202.6790909091
"22_72_2013-07-19",66645.669020979
"22_72_2013-01-25",66645.669020979
"12_72_2013-05-03",60536.2222377622
"45_72_2012-12-28",37466.3083916084
"45_72_2013-01-04",37466.3083916084
"45_72_2013-01-18",37466.3083916084
"26_72_2012-12-07",42909.5986013986
"45_72_2013-01-25",37466.3083916084
"8_72_2013-05-10",37373.3693006993
"8_72_2012-12-07",37373.3693006993
"8_72_2012-12-14",37373.3693006993
"26_72_2013-07-05",42909.5986013986
"26_72_2013-05-03",42909.5986013986
"26_72_2013-05-10",42909.5986013986
"26_72_2013-02-01",42909.5986013986
"8_72_2013-01-25",37373.3693006993
"22_72_2012-11-30",66645.669020979
"8_72_2013-02-01",37373.3693006993
"24_72_2013-07-05",58377.3645454545
"29_72_2012-11-23",34201.581048951
"29_72_2013-07-19",34201.581048951
"25_72_2012-11-30",38884.3148951049
"32_72_2012-12-28",44351.628951049
"21_72_2013-06-07",42966.0062237762
"12_72_2013-04-12",60536.2222377622
